,Coeff0,Coeff1,Coeff2,Coeff3,BottomEdge,TopEdge,X1,X2,Fiber,Order
132,2868.0112136305297,-0.0036916396258988866,1.4439247890590434e-06,-3.6705778620906894e-11,8.7574000000000005,9.7401999999999997,0,4079,SCI2,27
133,2886.5434486899421,-0.0030350561519261574,1.1165816808883924e-06,9.2436738448784318e-12,8.1103000000000005,9.2180999999999997,0,4079,SCI3,27
134,2902.7582058975886,-0.002755904531254951,9.1333988682230621e-07,4.533013343577761e-11,6.0441000000000003,6.0441000000000003,0,4079,CAL,27
135,2964.2243613469514,-0.0028594585686269637,1.0679829493165456e-06,2.988581883894828e-11,9.9289000000000005,9.9289000000000005,0,4079,SKY,28
136,2984.6516338687143,-0.0034543117458844422,1.3578643992844795e-06,-1.053419939615696e-11,9.2034000000000002,9.1053999999999995,0,4079,SCI1,28
137,3003.164890316571,-0.0029270909537422135,1.1421362232115942e-06,2.1598982554466524e-11,8.8407,9.5760000000000005,0,4079,SCI2,28
138,3022.0143875592412,-0.0032639872358334624,1.3567609948213611e-06,-1.1858571172185014e-11,8.2867999999999995,9.0196000000000005,0,4079,SCI3,28
139,3038.3816224089564,-0.0036806267769000111,1.5479875086920872e-06,-3.4307399439084039e-11,6.1494999999999997,6.1494999999999997,0,4079,CAL,28
140,3102.1510491886979,-0.0029638408094599879,1.2609401254888696e-06,1.5036716461507572e-11,9.9657,9.9657,0,4079,SKY,29
141,3122.6072728854051,-0.0035655462168859625,1.556666970826127e-06,-2.6913976574492489e-11,9.1814,9.1396999999999995,0,4079,SCI1,29
142,3141.1858023872915,-0.0032195653302229199,1.4343108446217577e-06,-7.7094784154763339e-12,8.8186,9.6201000000000008,0,4079,SCI2,29
143,3159.921903092838,-0.003069223486453393,1.3726307110969397e-06,-4.2693702648435234e-14,8.2353000000000005,9.0539000000000005,0,4079,SCI3,29
144,3176.2669364811109,-0.0033316331129751623,1.4699017547362774e-06,-7.4846955168535909e-12,6.1471,6.1471,0,4079,CAL,29
145,3242.7256111101619,-0.0027638207669989806,1.2665086983767328e-06,2.9278547762182217e-11,9.9436,9.9436,0,4079,SKY,30
146,3263.1306445364171,-0.003204636739665354,1.4764169354240991e-06,3.6778643765193997e-13,9.2058999999999997,9.0760000000000005,0,4079,SCI1,30
147,3281.7219107418264,-0.0027271061800208936,1.2596757087621026e-06,3.5145948589446471e-11,8.8922000000000008,9.5808999999999997,0,4079,SCI2,30
148,3300.4072201389013,-0.0028374367213852927,1.3853624542992039e-06,1.2957112332827903e-11,8.2157,9.1298999999999992,0,4079,SCI3,30
149,3316.8806012926693,-0.0034205097801392722,1.6617313511353415e-06,-2.2097963673314243e-11,6.125,6.125,0,4079,CAL,30
150,3386.0829215717317,-0.0029428147321232502,1.5171537857536645e-06,5.4571469622751606e-12,10.071099999999999,10.071099999999999,0,4079,SKY,31
151,3406.4930640776588,-0.0029678087687781611,1.4596387421761156e-06,1.8227287471434225e-11,9.3112999999999992,8.9314,0,4079,SCI1,31
152,3425.2078151758647,-0.0034237500817786829,1.8142706698157767e-06,-3.4912355987593579e-11,8.8087999999999997,9.6739999999999995,0,4079,SCI2,31
153,3443.9025656954491,-0.0029797980684419627,1.5753238211310183e-06,8.4756953610489712e-13,8.2082999999999995,9.1862999999999992,0,4079,SCI3,31
154,3460.2238292495872,-0.0028857757861958408,1.4474784427255803e-06,2.8882144240493055e-11,6.0881999999999996,6.0881999999999996,0,4079,CAL,31
155,3532.2875038891157,-0.0028528734168414933,1.5862234331360874e-06,1.1511231009043028e-11,9.9436,9.9436,0,4079,SKY,32
